CITY,POSTING_DATE,MAX_PRICE,PRICE_SQFT,AGE,BALCONY_NUM,FLOOR_NUM,BEDROOM_NUM,MAX_AREA_SQFT
6,1691104349,83811450,57801.0,5,0,1,3,134.70935
6,1691104348,43117617,50667.0,5,0,1,2,79.060455
6,1691104326,0,0.0,5,0,1,6,683.67316
6,1691104324,0,0.0,5,0,1,4,401.43387
6,1691104323,0,0.0,5,0,1,3,160.35057
6,1691104302,0,0.0,6,0,1,5,297.2896
6,1691104300,0,0.0,6,0,1,4,185.806
0,1691104152,32844096,32978.0,5,0,1,3,92.53139
0,1691104150,24130480,35487.0,5,0,1,2,63.17404
0,1691104149,15830551,35077.0,5,0,1,1,41.899254
0,1691104126,30200000,26891.0,5,0,1,3,102.47201
0,1691104125,24419637,26952.0,5,0,1,2,82.77657
0,1691104123,11348316,24708.0,5,0,1,1,42.642475
0,1691066519,23850303,27509.0,5,0,1,3,80.5469
0,1691066516,19117836,27828.0,5,0,1,2,63.82436
0,1691066514,10851093,28039.0,5,0,1,1,35.95346
4,1690967030,13900000,13063.0,5,0,1,3,98.84879
4,1690967028,9299328,12704.0,5,0,1,2,68.005
4,1690967026,5435142,12396.0,5,0,1,1,40.691513
4,1690966916,16000363,11434.0,6,0,1,3,129.9713
4,1690966913,10400000,14579.0,6,0,1,2,66.23984
4,1690966908,7300363,18730.0,6,0,1,1,36.139267
6,1690789598,78819735,59041.0,5,0,1,3,124.025505
6,1690789517,70000000,58471.0,5,0,1,3,111.20489
6,1690789414,60261500,63489.0,5,0,1,3,88.16495
6,1690789359,69489990,58004.0,5,0,1,3,111.29779
6,1690789250,95300900,51514.0,5,0,1,4,171.87054
5,1690789167,49513068,56716.0,5,0,1,3,81.10432
3,1690370862,8460320,6688.0,5,0,1,2,117.52229
3,1690370859,4119270,6698.0,5,0,1,1,57.135345
0,1683718393,0,0.0,5,0,1,5,294.22382
0,1683718393,0,0.0,5,0,1,4,168.80475
0,1683718392,0,0.0,5,0,1,3,116.12875
0,1683718052,0,0.0,5,0,1,3,110.46167
0,1683718051,0,0.0,5,0,1,2,80.6398
0,1683718051,0,0.0,5,0,1,1,45.52247
0,1681796803,36300000,27923.0,5,0,1,4,120.7739
0,1681796802,35183200,27137.0,5,0,1,3,120.7739
0,1681796801,24446360,26230.0,5,0,1,2,86.585594
0,1681734621,77320672,39611.0,5,0,1,4,181.34665
0,1681734620,44600000,32462.0,5,0,1,3,112.69134
0,1681734619,25000000,27716.0,5,0,1,2,83.79851
0,1681733499,67815598,25678.0,5,0,1,5,245.35683
0,1681733498,43113362,25678.0,5,0,1,4,155.98413
0,1681733496,35000000,25678.0,5,0,1,3,126.626785
0,1690201147,48000,53.0,6,0,15,2,83.05528
8,1688979308,12100000,13444.0,1,1,0,2,39.94829
0,1688153005,9200000,12689.0,6,0,13,1,67.354675
8,1688103863,9800000,21681.0,1,0,9,1,41.992157
4,1689532837,15500000,20666.0,1,3,5,2,111.4836
5,1687926968,55000,102.0,6,0,6,2,49.79601
4,1691748472,7000000,12727.0,3,1,1,1,51.09665
6,1673349893,90000,150.0,3,0,2,1,55.7418
3,1682593558,3200000,46242.0,2,0,6,1,69.119835
7,1691998371,5700000,6347.0,1,2,8,2,83.426895
4,1688841640,26000,49.0,3,0,0,1,49.052784
3,1688974676,4600000,5168.0,1,1,3,2,82.68367
4,1688139170,120000,85.0,1,4,19,3,130.0642
6,1682674566,450000000,116129.0,1,1,10,5,359.9991
6,1687268862,150000,150.0,3,0,7,2,92.903
7,1688384972,4200000,7395.0,1,2,6,1,64.56759
8,1678628340,33000000,19642.0,1,3,9,3,156.07704
0,1692119811,32954652,33089.0,5,0,1,3,92.53139
0,1692119809,24130480,35487.0,5,0,1,2,63.17404
0,1692119806,15830551,35077.0,5,0,1,1,41.899254
0,1691835884,56950023,33438.0,5,0,1,3,158.2138
0,1691835867,35993097,33609.0,5,0,1,2,99.499115
0,1691835840,18000240,33536.0,5,0,1,1,49.79601
7,1688141460,2550000,3923.0,1,3,3,1,60.38695
7,1688138300,2421000,3724.0,1,3,4,1,60.38695
1,1684587113,16500000,23571.0,3,0,8,2,65.0321
4,1691139237,9700000,7747.0,2,3,5,2,116.31455
8,1687148821,21000,46.0,1,0,2,1,41.80635
0,1664271589,32000000,33160.0,1,0,20,3,89.6514
4,1689342007,17000000,11440.0,1,1,16,3,138.05386
4,1667646994,15000000,16666.0,2,4,3,3,129.13518
4,0,9200000,7834.0,1,1,10,2,111.4836
8,1688129606,32500000,16307.0,5,1,43,4,185.15569
4,1692605848,20718336,26987.0,5,0,1,3,71.3495
4,1692605844,23160732,32421.0,5,0,1,2,66.33274
4,1692605687,48999517,31630.0,5,0,1,4,143.90675
4,1692605685,40960548,26873.0,5,0,1,3,141.58417
4,1692605683,19001528,26109.0,5,0,1,2,67.633385
1,1692433151,38000,50.0,2,0,6,2,69.67725
4,1692371669,21800000,28989.0,5,0,1,3,69.86305
4,1692371667,19000000,28189.0,5,0,1,2,62.616623
4,1692371576,31366353,33303.0,5,0,1,3,87.42172
4,1692371574,21499785,33306.0,5,0,1,2,59.922436
1,1690479292,12199999,15404.0,6,1,12,2,73.57918
4,1666950683,6000000,15789.0,3,1,3,1,35.30314
8,1686400847,12500000,28801.0,3,3,3,1,40.3199
1,1681412706,13000000,14285.0,3,0,3,2,84.54173
8,1689685884,31000,56.0,3,1,3,2,51.09665
8,1691745665,53000,41.0,3,0,6,3,119.10165
8,1691667662,16500000,9166.0,3,3,3,3,167.2254
1,1691435836,5500000,8461.0,2,1,4,1,60.38695
8,1690831597,5500000,10000.0,3,1,8,1,51.09665
8,1690831333,22001,28.0,3,0,1,2,70.97789
1,1687600280,7700000,13184.0,2,1,9,2,54.255352
0,1682514898,85000,62.0,5,1,19,2,125.41905
4,1688640133,12500000,17857.0,2,2,7,2,65.0321
8,1677677765,125000000,34340.0,3,4,30,6,338.16693
0,1689431632,7400000,21022.0,6,0,6,1,32.701855
0,1691597700,72000,60.0,6,1,10,3,110.83328
0,1691597276,37000,78.0,1,0,5,2,43.757313
0,1691238297,48000,66.0,5,0,33,2,67.16887
0,1691150321,40000,74.0,5,0,40,2,49.888912
6,1691041016,85410000,39000.0,6,0,1,4,203.45757
6,1691041013,74685000,38998.0,6,0,1,3,177.90924
6,1691041010,37050000,38993.0,6,0,1,2,88.25785
0,1692092144,38000,84.0,1,0,3,1,55.7418
0,1692086687,23000000,27058.0,1,0,16,2,78.96755
0,1691213922,60000,90.0,1,0,11,2,71.07079
0,1690979171,12000000,26666.0,1,0,14,1,41.80635
0,1684848904,120000,121.0,6,0,18,2,91.50945
0,1684680656,25800000,25544.0,6,1,20,2,93.83203
7,1690202472,6700000,5385.0,1,4,1,2,115.571335
0,1688736056,75000,60.0,2,1,4,2,115.66424
7,1683883685,2453000,5475.0,5,1,3,1,41.620544
0,1691953495,82852420,40801.0,5,0,1,4,188.5931
0,1691953492,64894260,40811.0,5,0,1,3,147.71577
0,1691953488,38283532,40810.0,5,0,1,2,87.14301
8,1691042234,41788000,31000.0,5,0,1,4,125.233246
8,1691042232,31184994,30999.0,5,0,1,3,93.46042
8,1691042230,21795826,30070.0,5,0,1,2,64.01017
0,1691042043,24700000,31238.0,5,0,1,2,72.46434
0,1691042040,11348316,24708.0,5,0,1,1,42.642475
8,1691041803,41500000,26948.0,5,0,1,4,143.07062
8,1691041800,31287300,27445.0,5,0,1,3,105.90942
8,1691041797,19580530,25730.0,5,0,1,2,70.69918
6,1691041619,96743292,51518.0,5,0,1,4,174.37894
6,1691041616,83811450,57801.0,5,0,1,3,134.70935
4,1692054808,42800000,31627.0,5,0,1,4,125.69776
4,1692054802,43700000,27772.0,5,0,1,3,141.58417
4,1692054796,21200000,27598.0,5,0,1,2,67.633385
4,1691797490,18200000,18450.0,5,0,1,3,86.306885
4,1691797484,11800000,17133.0,5,0,1,2,62.80243
4,1691797478,7000000,15653.0,5,0,1,1,39.112164
4,1691797461,12000000,13114.0,5,0,1,3,85.00625
4,1691797456,8400000,13333.0,5,0,1,2,58.52889
4,1691797450,5600000,13023.0,5,0,1,1,39.94829
4,1691797445,21679773,18203.0,5,0,1,3,110.64748
4,1691797439,17881088,17462.0,5,0,1,2,95.132675
4,1691797433,11140176,18444.0,5,0,1,1,56.11341
5,1690893603,155000,83.0,1,4,18,3,171.87054
4,1689143188,10100000,8961.0,2,3,8,2,104.70168
5,1688495904,9900000,28285.0,3,0,1,1,32.51605
4,1688919613,12300000,9389.0,2,3,3,2,121.70293
5,1684435253,45000000,33333.0,2,3,1,3,167.2254
4,1691833921,26000,23.0,1,3,11,2,103.12233
4,1691231796,14500000,20714.0,2,2,9,2,97.54815
1,1688440727,20000,25.0,6,1,15,2,73.39337
6,1681107191,150000000,95846.0,1,1,23,3,145.39319
2,1675948146,910000000,147249.0,6,1,17,6,797.1077
2,1665398639,140000000,31111.0,2,4,0,6,743.224
3,1692770875,30140000,20000.0,5,0,1,4,140.00482
3,1692770870,13040000,20000.0,5,0,1,2,60.572758
3,1692770868,8880000,20000.0,5,0,1,1,41.24893
0,1692771187,10500000,21875.0,3,0,3,1,44.59344
1,1689245431,12400000,17103.0,1,1,9,2,67.354675
0,1688880155,13700000,15222.0,1,1,3,2,83.6127
1,1689245139,12200000,16827.0,1,1,15,2,67.354675
1,1689244981,12100000,203020.0,1,1,20,2,59.550823
4,1689240277,4800000,8743.0,2,1,2,2,51.003746
0,1689158212,7100000,20285.0,2,0,10,1,32.51605
0,1689158023,7300000,20857.0,2,0,16,1,349.9656
0,1689149718,13200000,14666.0,1,0,2,2,83.6127
1,1688896486,8800000,16417.0,1,1,18,2,49.79601
1,1688896128,8000000,15238.0,6,1,13,2,48.774075
1,1688844559,15500000,15346.0,1,1,22,3,93.83203
1,1688844172,15200000,15049.0,1,1,16,3,93.83203
1,1688844014,15000000,14563.0,1,1,12,3,95.69009
0,1688879768,13600000,21553.0,1,1,2,2,83.6127
0,1688879551,13500000,21360.0,1,1,1,2,83.6127
1,1688818778,12800000,20157.0,6,0,15,2,58.993404
6,1688642461,61000000,55860.0,2,1,69,3,101.45007
1,1688237811,10500000,16746.0,2,1,18,2,58.25018
8,1692265379,79000000,42981.0,6,2,29,4,170.7557
4,1692852872,0,0.0,5,0,1,3,80.36109
4,1692852870,0,0.0,5,0,1,2,53.976643
4,1692371177,30002328,17607.0,6,0,1,3,158.30672
4,1692371175,21357291,17607.0,6,0,1,2,112.69134
4,1692314159,23000000,30585.0,5,0,1,3,69.86305
4,1692314154,19000000,28189.0,5,0,1,2,62.616623
4,1692314137,17057484,28587.0,5,0,1,2,55.463093
4,1692314132,8600860,29430.0,5,0,1,1,27.127676
4,1692314089,40261900,35630.0,6,0,1,3,104.98039
4,1692314083,24476600,31300.0,6,0,1,2,72.65015
4,1692314077,27425120,15152.0,6,0,1,3,168.15443
4,1692314071,19773939,13857.0,6,0,1,2,132.57259
4,1692314061,18500448,22452.0,6,0,1,3,76.55207
4,1692314056,14500423,26803.0,6,0,1,2,50.260525
4,1691771830,9200000,13999.0,6,0,1,2,61.03727
4,1691771828,5900000,15076.0,6,0,1,1,36.325073
4,1691555291,13115112,17868.0,5,0,1,2,68.1908
4,1691555288,8308620,17868.0,5,0,1,1,43.199894
4,1691555203,15909504,19122.0,5,0,1,3,77.20239
4,1691555201,12121614,15659.0,5,0,1,2,71.90692
4,1691536430,9150732,16665.0,5,0,1,2,51.003746
4,1691536425,5219418,15630.0,5,0,1,1,31.029602
4,1691536412,16252992,14616.0,6,0,1,3,103.308136
4,1691536406,11209614,13637.0,6,0,1,2,76.366264
4,1691536400,16500420,8905.0,6,0,1,3,156.26285
4,1691536394,15004000,9708.0,6,0,1,2,112.41263
4,1691346898,8048000,14920.0,5,0,1,2,50.07472
4,1691346897,5500000,16175.0,5,0,1,1,31.58702
4,1691385988,20500000,17040.0,5,0,1,4,111.76231
4,1691385986,17800000,17049.0,5,0,1,3,96.99073
4,1691385984,12400000,16986.0,5,0,1,2,67.81919
4,1691385816,8400000,9180.0,5,0,1,3,85.00625
4,1691385814,8400000,13333.0,5,0,1,2,58.52889
4,1691385811,5600000,13023.0,5,0,1,1,39.94829
4,1691385682,30000000,13927.0,5,0,1,4,200.11307
4,1691385681,19900000,16338.0,5,0,1,3,113.15585
4,1691385679,13500000,14136.0,5,0,1,2,88.72237
4,1691385445,21679773,18203.0,5,0,1,3,110.64748
4,1691385441,17881088,17462.0,5,0,1,2,95.132675
4,1691385438,11140176,18444.0,5,0,1,1,56.11341
4,1691382147,15603170,18791.0,5,0,1,3,77.10949
4,1691382146,19305800,23256.0,5,0,1,2,77.10949
4,1691382144,14749469,29333.0,5,0,1,1,46.73021
4,1690585961,7207520,6735.0,5,0,1,3,99.40621
4,1690585956,5010688,6808.0,5,0,1,2,68.37661
4,1690585950,3136183,6802.0,5,0,1,1,42.82828
7,1691647934,4800000,10666.0,5,1,19,1,41.80635
6,1691060231,500000,131.0,1,2,21,4,353.0314
6,1682766054,56500000,58549.0,6,0,17,3,89.6514
4,1688497626,17000,32.0,3,0,2,1,48.30956
1,1679061172,59900000,22603.0,1,4,18,4,246.19295
1,1683276549,36725000,25000.0,5,0,1,4,136.4745
1,1683276548,36500000,200000.0,5,0,1,3,135.63838
1,1683276547,23000000,25000.0,5,0,1,2,85.47076
1,1683276545,33706513,22945.0,6,0,1,4,136.4745
1,1683276544,28528735,19540.0,6,0,1,3,135.63838
1,1683276543,16590166,18032.0,6,0,1,2,85.47076
7,0,7499,11.0,6,2,18,1,62.24501
0,1691829727,70000,87.0,1,0,14,3,74.3224
0,1690352205,11200000,28354.0,1,0,13,1,36.696686
4,1690533632,13200000,10352.0,5,3,6,2,118.451324
0,1690531956,39000000,32855.0,1,0,12,4,110.27586
0,1690531955,39500000,32916.0,1,0,13,4,111.4836
0,1690529546,85000,85.0,1,0,8,3,92.903
0,1690485965,14000000,28169.0,1,0,6,1,46.17279
8,1689189267,62000,87.0,1,4,8,2,65.96113
5,1688635417,26200000,25940.0,5,1,12,3,1009.9485
5,1688049897,19000000,26388.0,2,2,14,2,66.89016
1,1669810340,10800000,19014.0,1,1,10,2,52.768906
1,1672654456,9700000,18267.0,1,1,5,2,49.331493
1,1673871203,9700000,17077.0,1,1,5,2,52.768906
8,1684965280,24000000,28915.0,1,0,9,2,116.12875
3,1692918330,5749248,11229.0,6,0,1,2,47.566338
3,1692918329,4599270,11798.0,6,0,1,1,36.23217
3,1692918299,8765185,6929.0,5,0,1,2,117.52229
3,1692918298,4178310,6794.0,5,0,1,1,57.135345
3,1692918296,9092820,7188.0,5,0,1,2,117.52229
3,1692918295,4298235,6989.0,5,0,1,1,57.135345
0,1692765579,12984000,23957.0,5,0,1,2,50.260525
0,1692765578,8760000,24000.0,5,0,1,1,33.909595
0,1692765487,15072000,23988.0,6,0,1,2,58.343082
0,1692765485,8736000,23962.0,6,0,1,1,33.816692
0,1692765194,12912000,24000.0,5,0,1,2,49.981815
0,1692765191,8760000,24000.0,5,0,1,1,33.909595
0,1692765109,15072000,23976.0,5,0,1,2,58.343082
0,1692765108,10320000,23998.0,5,0,1,1,39.94829
0,1692765012,9000000,23971.0,5,0,1,1,34.838627
0,1692764828,14800000,24749.0,5,0,1,2,55.555992
0,1692764827,11607260,24384.0,5,0,1,1,44.22183
0,1692764758,12960000,24000.0,5,0,1,2,50.16762
0,1692764757,9600000,24000.0,5,0,1,1,37.1612
0,1692764555,12099998,23632.0,5,0,1,2,47.566338
0,1692764554,10400002,23690.0,5,0,1,1,40.784416
5,1692764473,13750000,25000.0,5,0,1,2,51.09665
5,1692764471,8650144,24856.0,5,0,1,1,32.330242
7,1692683790,18000000,14092.0,6,0,1,2,118.730034
5,1692593429,35424000,32000.0,5,0,1,3,102.84362
5,1692593427,23680000,32000.0,5,0,1,2,68.74822
5,1692421017,34090000,35000.0,5,0,1,3,90.48752
5,1692421015,21595000,35000.0,5,0,1,2,57.32115
5,1692420909,45917000,36500.0,5,0,1,4,116.87197
5,1692420907,32485000,36500.0,5,0,1,3,82.68367
5,1692420713,34090000,35000.0,5,0,1,3,90.48752
5,1692420711,19721000,36975.0,5,0,1,2,49.5173
5,1692347812,20235000,28500.0,5,0,1,2,65.96113
5,1692347469,36360000,36000.0,5,0,1,3,93.83203
5,1692347468,25884000,35750.0,5,0,1,2,66.79726
8,1691967685,19009688,26665.0,5,0,1,3,66.146935
8,1691967684,14898042,26699.0,5,0,1,2,51.839874
8,1691967682,11000000,26699.0,5,0,1,1,38.276035
7,1691797407,4800000,7933.0,5,0,1,2,56.206314
7,1691797401,3500000,8046.0,5,0,1,1,40.3199
7,1691797396,4800000,4411.0,6,0,1,2,101.07846
7,1691797390,3500000,5691.0,6,0,1,1,57.135345
0,1691710131,88848312,51597.0,5,0,1,4,159.88606
0,1691710130,83476196,57809.0,5,0,1,3,134.15193
0,1691710128,43279473,50976.0,5,0,1,2,78.781746
0,1691710126,15000000,34965.0,5,0,1,1,39.85539
0,1691642685,13200000,22000.0,5,0,1,2,55.7418
0,1691641351,13747500,22500.0,5,0,1,2,56.763733
0,1691641349,9000000,22443.0,5,0,1,1,37.254105
8,1691450118,25302222,22545.0,5,0,1,3,104.23717
8,1691450117,15100000,22604.0,5,0,1,2,62.059204
8,1691450115,9945000,22507.0,5,0,1,1,40.970222
4,1691450085,32013900,16699.0,5,0,1,3,178.09505
4,1691450084,15447500,16699.0,5,0,1,2,85.93527
4,1691450082,8305605,16785.0,5,0,1,1,45.986984
4,1691450041,15094576,17195.0,5,0,1,3,81.56883
4,1691450040,11301164,16473.0,5,0,1,2,63.638554
4,1691450039,7594688,17956.0,5,0,1,1,39.29797
8,1691450017,35460000,29975.0,5,0,1,4,109.81135
8,1691450016,31163544,30145.0,5,0,1,3,95.968796
8,1691450014,19760040,30157.0,5,0,1,2,60.851463
8,1691449993,88965000,49425.0,5,0,1,4,167.2254
8,1691449991,59804250,49425.0,5,0,1,3,112.41263
8,1691449990,41368967,49425.0,5,0,1,2,77.75981
0,1691449967,30229921,27395.0,5,0,1,3,102.47201
0,1691449966,21150792,27615.0,5,0,1,2,71.07079
0,1691449964,11348316,24708.0,5,0,1,1,42.642475
8,1691449939,0,0.0,5,0,1,3,79.71078
8,1691449938,0,0.0,5,0,1,2,58.993404
8,1691449936,10600000,24882.0,5,0,1,1,39.57668
4,1690971280,184133412,23234.0,5,0,1,7,736.2563
4,1690971279,107936300,19988.0,5,0,1,6,501.6762
4,1690971277,93005338,19894.0,5,0,1,5,434.32153
4,1690971275,53985900,19994.0,5,0,1,3,250.8381
4,1690844946,31366353,33303.0,5,0,1,3,87.42172
4,1690844941,21499785,33306.0,5,0,1,2,59.922436
4,1690844917,10876320,19920.0,5,0,1,2,50.725037
4,1690844911,8452080,25176.0,5,0,1,1,31.122505
4,1690844899,27425120,15152.0,6,0,1,3,168.15443
4,1690844894,19773939,13857.0,6,0,1,2,132.57259
8,1690796222,79268000,38000.0,5,0,1,4,193.79565
8,1690796221,45068000,38000.0,5,0,1,3,110.18296
8,1690796219,35340000,38000.0,5,0,1,2,86.39979
8,1690796218,20406000,38000.0,5,0,1,1,49.888912
0,1690610813,225000,90.0,2,1,18,4,232.2575
0,1690586501,39039213,39209.0,5,0,1,3,92.438484
0,1690586499,29779661,39201.0,5,0,1,2,70.513374
0,1690586498,39039216,39209.0,5,0,1,3,92.438484
0,1690586496,29401360,38710.0,5,0,1,2,70.513374
2,1690547270,108000000,60000.0,5,0,1,5,167.2254
2,1690547267,99420000,60000.0,5,0,1,4,153.94028
2,1690547264,71820000,60000.0,5,0,1,3,122.72486
2,1690547263,46860000,60000.0,5,0,1,2,72.55724
7,1690412917,4734779,6697.0,5,0,1,2,65.68242
7,1690412911,3295000,6468.0,5,0,1,1,45.708275
0,1682967928,75000,71.0,3,0,7,2,97.54815
8,1690326455,0,0.0,5,0,1,5,207.17369
8,1690326453,0,0.0,5,0,1,4,309.367
8,1690326452,58233786,29860.0,5,0,1,3,181.16084
8,1690326451,41770116,30258.0,5,0,1,2,128.20615
4,1690184385,38500000,22514.0,6,1,6,3,231.70009
1,1689243880,31347796,21709.0,6,0,1,4,134.15193
1,1689243878,27483594,21709.0,6,0,1,3,117.6152
1,1689243876,15956115,21709.0,6,0,1,2,68.28371
1,1689243874,7900000,17713.0,6,0,1,1,41.43474
4,1689236379,40000000,30264.0,6,0,1,4,122.72486
4,1689236378,30000000,25862.0,6,0,1,3,107.76748
4,1689236377,21000000,31818.0,6,0,1,2,61.31598
4,1689236375,12000000,23762.0,6,0,1,1,46.916016
4,1689147599,40000,36.0,2,1,2,2,102.1933
4,1689062237,16000000,22130.0,1,1,7,2,67.16887
6,1688983953,341937984,81431.0,5,0,1,7,389.91388
6,1688983951,838754240,84654.0,5,0,1,6,956.4364
6,1688983949,330939264,81460.0,5,0,1,5,377.37198
6,1688983947,163790528,75579.0,5,0,1,4,201.2279
6,1688983944,86997184,75606.0,5,0,1,3,106.83845
6,1688983942,65016400,76409.0,5,0,1,2,78.96755
7,1670504890,3200000,8311.0,3,0,0,1,35.767654
0,1688635203,54000,141.0,1,0,18,1,35.488945
4,1687769317,32500000,20967.0,3,1,11,3,143.99965
8,1685346880,24900000,29467.0,5,0,1,3,78.50304
8,1685346879,18300000,30000.0,5,0,1,2,56.67083
8,1685345500,16400000,28924.0,5,0,1,2,52.676003
8,1685345499,11100000,27272.0,5,0,1,1,37.81152
8,1685345432,21500000,36073.0,5,0,1,2,55.37019
1,1684451096,95368000,26000.0,6,0,1,5,340.76822
1,1684451095,57200000,26000.0,6,0,1,4,204.3866
1,1684451094,29744000,22000.0,6,0,1,3,125.60486
1,1684451093,16000000,22008.0,6,0,1,2,67.54048
7,1688967447,2200000,51.0,0,0,0,0,3994.829
3,1690100512,4650000,6739.0,2,2,7,1,64.10307
0,1690448895,12400000,21946.0,1,0,13,2,52.490196
8,1690737125,25000,71.0,3,1,2,1,32.51605
2,1692591798,33728000,34000.0,5,0,1,3,92.159775
2,1692591797,30302800,34435.0,5,0,1,2,81.75464
0,1692572755,38751750,51667.0,5,0,1,2,69.67725
0,1692572750,38751750,51667.0,5,0,1,2,69.67725
2,1692572727,105765000,55000.0,5,0,1,4,178.65247
2,1692572721,62755000,55000.0,5,0,1,3,106.00232
2,1692538315,0,0.0,6,0,1,4,323.30243
2,1692538312,0,0.0,6,0,1,3,278.709
2,1690398856,57670974,45446.0,5,0,1,3,117.893906
2,1690398853,39900100,47257.0,5,0,1,2,78.41013
4,1686739017,3500000,6903.0,3,1,0,1,47.10182
3,1692306350,3300000,6000.0,5,2,6,1,41.80635
3,1691527310,4500000,10975.0,5,3,11,1,38.09023
3,1690912364,5200000,8813.0,6,3,9,2,54.81277
1,1690227267,23000000,19725.0,1,1,20,3,108.3249
7,1691587912,0,0.0,6,0,1,3,109.53264
7,1691587882,0,0.0,5,0,1,2,60.38695
7,1691587827,0,0.0,5,0,1,1,42.73538
5,1690349066,16500000,26107.0,5,0,25,2,58.714695
4,1687870577,7500000,8333.0,6,3,5,2,83.6127
8,1691417459,55000,64.0,3,1,6,2,92.903
8,1690382792,95000,90.0,1,1,12,3,130.99323
5,1692472283,58000,77.0,2,0,9,2,69.30564
5,1692472091,105000,75.0,5,1,9,2,129.59969
5,1692471385,60000,80.0,2,0,7,2,69.67725
1,1692445371,38500000,18333.0,1,4,12,3,195.0963
4,1692085917,11000000,16923.0,1,2,12,2,60.38695
5,1691311904,26000000,27368.0,2,0,1,3,88.25785
5,1690020513,115000,105.0,1,3,10,3,100.892654
4,1688498057,16000000,21621.0,6,3,11,2,68.74822
0,1676478384,8500000,12125.0,2,2,5,1,65.125
0,1690375363,85000,92.0,5,0,16,2,85.47076
8,1688812851,85001,101.0,1,3,2,2,77.852715
8,1692943088,110000,100.0,2,0,4,3,102.1933
4,1688387449,5600000,8235.0,2,3,6,1,63.17404
1,1691560567,41000000,31981.0,1,1,19,3,119.10165
0,1691041805,60000,157.0,6,0,19,1,381.92422
0,1687860589,17200000,22631.0,3,2,3,2,70.60628
8,1690623659,9200000,22716.0,3,0,4,1,37.625713
1,1689274419,9000000,10000.0,3,0,4,3,83.6127
8,1688324536,45000,56.0,1,0,9,2,73.85789
4,1690586681,4594200,8839.0,5,0,1,2,48.30956
4,1690586676,2846949,8863.0,5,0,1,1,29.821863
4,1690558242,5438807,9325.0,5,0,1,2,54.16245
4,1690558241,3433833,9787.0,5,0,1,1,32.51605
4,1690558131,8434420,7738.0,5,0,1,2,101.26427
4,1690558128,3918160,5848.0,5,0,1,1,62.24501
0,1692952926,15500000,22142.0,2,3,1,2,92.903
1,1692789315,44000,78.0,6,1,20,2,51.932777
4,1692702944,8900000,8500.0,1,2,9,2,97.26944
4,1692612717,10800000,14400.0,1,2,10,2,101.72878
4,1692685566,27000,65.0,3,0,3,1,56.67083
4,1692701856,355000,325.0,0,0,0,0,101.171364
4,1692700956,526000,483.0,0,0,0,0,101.171364
4,1674203931,6800000,6974.0,1,4,3,2,90.58042
4,1692604350,340000,312.0,0,0,0,0,101.171364
1,1691322893,42000,57.0,6,0,16,2,67.54048
4,1692273684,11000000,18965.0,3,1,13,1,53.88374
0,1670929041,85000000,50000.0,1,0,27,4,157.9351
0,1692013794,16400000,11310.0,5,1,10,3,134.70935
4,1691754341,11500000,9663.0,2,2,10,2,110.55457
4,1691751840,35500000,24482.0,2,3,7,3,134.70935
0,1691739848,83000,88.0,1,1,14,2,87.32882
0,1690539490,80100,84.0,1,1,2,2,88.25785
0,1691660111,30000000,29880.0,1,0,16,2,93.27461
1,1691653525,24000,59.0,1,1,12,1,37.53281
0,1691659863,105000000,44173.0,1,1,18,4,220.83043
0,1691607710,7800000,11142.0,5,0,14,1,65.0321
0,1691648317,7675000,18449.0,5,0,10,1,64.56759
4,1691494006,10500000,366108.0,1,1,6,1,28.614124
4,1684736748,6000000,9230.0,1,2,11,1,60.38695
0,1691578974,50000000,47664.0,5,0,8,3,97.455246
0,1691578684,75000000,38940.0,6,1,19,4,178.93118
0,1691578167,50000000,35335.0,6,0,15,3,134.70935
1,1691567079,16500000,23206.0,6,2,18,2,66.05403
4,1691494318,13000000,10156.0,2,2,14,2,118.91584
4,1690794681,21000000,12650.0,2,2,21,3,154.21898
1,1691414304,35500000,27307.0,3,1,3,3,120.7739
1,1691400322,23700000,9382.0,1,2,19,3,234.67297
0,1691143983,80000,103.0,1,1,2,2,71.999825
0,1691166454,17100000,26635.0,6,0,11,2,59.643726
0,1691166139,11222222,25621.0,6,0,11,1,40.691513
0,1691163238,14500000,15025.0,1,1,6,2,89.6514
1,1691142842,32100,45.0,1,1,3,2,66.05403
1,1691141194,15500000,24409.0,6,1,25,2,58.993404
